Modality,Metric,Mean Effect Size,Group,Brain Feature,Brain Region,Variable Name
cortical_volume,reconstruction_deviation_34,0.10926878260192564,inter_test,mrisdp_488,L G_temp_sup-Plan_polar,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI planum polare of the superior temporal gyrus
cortical_volume,reconstruction_deviation_42,0.09774860317950301,exter_test,mrisdp_496,L Pole_temporal,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI temporal pole
cortical_volume,reconstruction_deviation_50,0.09661849050779442,exter_test,mrisdp_504,L S_collat_transv_post,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI posterior transverse collateral sulcus
cortical_volume,reconstruction_deviation_57,0.11969464423522148,exter_test,mrisdp_511,L S_oc_sup_and_transversal,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus
cortical_volume,reconstruction_deviation_60,0.08335852386266317,inter_test,mrisdp_514,L S_oc-temp_med_and_Lingual,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus
cortical_volume,reconstruction_deviation_60,0.10901762617687914,exter_test,mrisdp_514,L S_oc-temp_med_and_Lingual,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI medial occipito-temporal sulcus and lingual sulcus
cortical_volume,reconstruction_deviation_63,0.13820143772870006,inter_test,mrisdp_517,L S_orbital-H_Shaped,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI orbital sulci
cortical_volume,reconstruction_deviation_63,0.17511893810773269,exter_test,mrisdp_517,L S_orbital-H_Shaped,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI orbital sulci
cortical_volume,reconstruction_deviation_63,0.1354896618285757,high_test,mrisdp_517,L S_orbital-H_Shaped,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI orbital sulci
cortical_volume,reconstruction_deviation_67,0.12298266453840156,high_test,mrisdp_521,L S_precentral-inf-part,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI inferior part of the precentral sulcus
cortical_volume,reconstruction_deviation_72,0.09381003295876261,inter_test,mrisdp_526,L S_temporal_sup,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI superior temporal sulcus
cortical_volume,reconstruction_deviation_72,0.13615115631612162,high_test,mrisdp_526,L S_temporal_sup,Cortical volume in mm^3 for left hemisphere cortical Destrieux ROI superior temporal sulcus
cortical_volume,reconstruction_deviation_75,0.09398660888069965,inter_test,mrisdp_529,R G_and_S_occipital_inf,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI inferior occipital gyrus and sulcus
cortical_volume,reconstruction_deviation_76,0.1034198745313486,high_test,mrisdp_530,R G_and_S_paracentral,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI paracentral lobule and sulcus
cortical_volume,reconstruction_deviation_80,0.10641823891210131,inter_test,mrisdp_534,R G_and_S_cingul-Mid-Ant,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI middle-anterior part of the cingulate gyrus and sulcus
cortical_volume,reconstruction_deviation_81,0.14070707895616022,high_test,mrisdp_535,R G_and_S_cingul-Mid-Post,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI middle-posterior part of the cingulate gyrus and sulcus
cortical_volume,reconstruction_deviation_86,0.12365940881841539,inter_test,mrisdp_540,R G_front_inf-Orbital,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus
cortical_volume,reconstruction_deviation_86,0.10670430622009569,exter_test,mrisdp_540,R G_front_inf-Orbital,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI orbital part of the inferior frontal gyrus
cortical_volume,reconstruction_deviation_89,0.10508911869115604,exter_test,mrisdp_543,R G_front_sup,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI superior frontal gyrus
cortical_volume,reconstruction_deviation_95,0.12649482944898904,exter_test,mrisdp_549,R G_oc-temp_med-Lingual,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI lingual gyrus
cortical_volume,reconstruction_deviation_106,0.13815477642540158,inter_test,mrisdp_560,R G_temp_sup-G_T_transv,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI anterior transverse temporal gyrus
cortical_volume,reconstruction_deviation_109,0.14416318480263668,inter_test,mrisdp_563,R G_temp_sup-Plan_tempo,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI planum temporale
cortical_volume,reconstruction_deviation_124,0.11251063513864656,high_test,mrisdp_578,R S_collat_transv_post,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI posterior transverse collateral sulcus
cortical_volume,reconstruction_deviation_127,0.10493866337397748,exter_test,mrisdp_581,R S_front_sup,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI superior frontal sulcus
cortical_volume,reconstruction_deviation_130,0.1514569330184517,inter_test,mrisdp_584,R S_oc_middle_and_Lunatus,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus
cortical_volume,reconstruction_deviation_130,0.1774695422992687,high_test,mrisdp_584,R S_oc_middle_and_Lunatus,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI middle occipital sulcus and lunatus sulcus
cortical_volume,reconstruction_deviation_131,0.11315007915293385,inter_test,mrisdp_585,R S_oc_sup_and_transversal,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI superior occipital sulcus and transverse occipital sulcus
cortical_volume,reconstruction_deviation_132,0.13919388576025746,inter_test,mrisdp_586,R S_occipital_ant,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI anterior occipital sulcus and preoccipital notch
cortical_volume,reconstruction_deviation_136,0.07763494366414571,exter_test,mrisdp_590,R S_orbital_med-olfact,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI medial orbital sulcus
cortical_volume,reconstruction_deviation_138,0.14046735216600467,high_test,mrisdp_592,R S_parieto_occipital,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI parieto-occipital sulcus
cortical_volume,reconstruction_deviation_146,0.13844154962185523,exter_test,mrisdp_600,R S_temporal_sup,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI superior temporal sulcus
cortical_volume,reconstruction_deviation_147,0.13092817105312002,high_test,mrisdp_601,R S_temporal_transverse,Cortical volume in mm^3 for right hemisphere cortical Destrieux ROI transverse temporal sulcus
